277.398	282.337	289.216	301.643	317.266	340.009	375.879	415.785	456.466	491.776	512.563	521.836	525.046	526.581	520.309	509.889	482.176	445.905	427.012	451.987	477.093	293.511	320.107	359.9	381.608	352.41	326.898	326.052	348.132	374.89	348.762	348.411	488.204	463.439	438.416	463.536	462.69	387.99	386.244	373.113	379.271	414.261	444.292	446.484	431.602	425.192	394.429	429.1	364.107	383.284	404.668	415.861	425.14	444.847	465.301	445.854	430.544	415.101	398.418	382.219	394.307	415.032	434.512	434.306	415.068	393.341	414.99	410.539	286.239	345.696	382.891	420.823	455.7	483.409	508.015	513.672	505.6	472.782	434.508	389.456	352.323	307.623	253.455	246.98	219.559	222.974	246.343	242.301	241.779	272.463	235.833	233.904	251.964	253.655	259.28	285.254	266.829	280.433	286.561	275.503	263.526	249.604	268.73	270.048	259.215	276.218	313.487	349.133	361.961	369.07	354.1	339.227	312.32	272.92	356.379	353.069	418.18	403.884	397.438	400.418	396.077	396.752	403.126	409.573	413.705	416.373	417.895	417.964	410.633	410.779	405.417	402.78	407.403	407.818	408.284	337.075
274.283	280.956	288.372	301.687	316.443	338.792	372.278	410.908	451.818	488.657	509.814	518.33	521.308	522.892	517.4	506.906	476.548	440.323	421.362	447.318	472.774	289.215	314.788	353.821	376.781	346.4	322.169	322.069	343.504	370.656	344.457	343.936	483.62	457.424	433.37	457.854	457.2	382.725	380.569	368.932	375.638	408.941	438.328	440.689	426.056	419.718	388.82	423.685	361.658	380.046	399.975	410.936	419.667	438.331	460.596	441.523	425.884	410.177	394.238	378.28	391.055	410.093	428.695	427.931	410.201	390.702	410.088	403.965	287.251	343.608	379.496	419.409	452.578	480.236	505.064	511.56	503.654	469.629	430.334	385.223	346.947	301.462	251.234	245.331	217.677	221.637	245.603	240.431	240.047	273.09	236.273	233.971	251.807	253.29	259.234	285.167	267.84	279.901	287.119	276.205	262.054	249.534	267.446	269.292	258.685	275.879	313.011	348.699	360.801	367.841	352.515	338.291	311.554	272.112	356.016	352.385	415.982	402.688	396.595	399.677	395.199	395.122	400.405	409.325	414.474	417.632	418.624	417.625	410.254	411.197	405.214	401.977	407.245	407.006	408.363	337.184
315.929	302.27	296.575	302.73	321.225	343.86	396.484	458.845	482.891	505.557	518.527	529.297	535.614	540.973	542.837	545.136	538.459	507.841	492.174	509.246	529.978	350.068	388.351	433.645	448.164	423.075	390.792	376.474	407.34	434.471	406.293	408.105	533.682	515.16	488.29	513.378	515.256	451.837	451.459	429.997	432.654	475.641	501.21	504.342	493.748	485.658	459.787	492.268	405.155	432.531	460.161	469.401	476.98	491.167	505.789	489.565	475.79	464.701	444.201	427.871	443.433	465.993	482.311	482.427	467.294	445.341	466.313	487.339	262.491	314.182	357.065	391.298	431.095	460.154	489.739	498.554	493.016	463.475	433.219	400.061	367.999	330.22	279.245	255.185	230.302	228.597	246.355	248.596	250.339	247.128	216.28	220.341	241.129	241.11	243.296	268.569	264.073	270.097	278.167	270.545	280.876	271.7	273.097	285.09	278.18	270.807	308.233	331.053	349.281	360.84	350.177	333.495	310.247	272.901	343.874	346.708	393.965	384.338	382.598	386.862	385.673	388.624	399.723	404.455	405.466	405.278	402.298	399.686	395.174	398.774	398.219	394.704	394.31	391.134	397.731	328.507
326.535	309.582	304.27	305.361	323.089	344.25	393.821	442.629	475.431	503.103	522.104	537.218	544.941	549.865	550.835	544.009	534.551	499.527	482.256	500.683	524.126	350.478	382.12	425.209	436.559	414.82	383.078	373.773	400.694	423.604	398.905	399.211	529.879	512.661	484.276	510.253	509.616	440.135	435.026	412.711	412.819	454.15	487.473	492.361	480.347	477.047	438.076	473.512	384.834	408.055	438.976	450.554	462.105	485.623	495.646	480.321	465.131	443.601	420.589	402.642	408.044	445.323	477.828	479.426	448.658	415.252	446.903	460.819	244.183	305.53	349.641	374.621	424.794	456.192	492.333	503.242	496.192	465.475	432.495	397.109	371.221	337.684	267.264	250.441	222.571	217.12	234.001	238.44	242.271	234.043	202.473	207.614	228.195	227.882	228.228	253.519	242.864	256.999	256.471	249.437	269.217	253.17	262.33	267.342	260.24	255.357	285.617	308.286	327.688	345.353	333.907	316.141	290.823	258.968	325.094	329.534	375.236	361.876	360.812	365.398	363.891	369.924	385.477	404.788	412.924	414.687	408.573	397.488	393.911	402.463	400.702	377.592	375.081	372.585	389.316	306.003
283.499	280.74	281.838	292.435	308.174	330.337	370.593	421.277	453.905	487.307	504.821	514.035	518.878	523.61	521.425	516.168	497.753	463.646	446.873	468.336	491.308	308.95	340.232	381.727	401.622	372.8	345.262	339.728	365.327	391.381	364.742	364.225	498.789	476.104	451.626	475.228	475.32	406.256	404.482	388.394	393.788	431.625	459.648	461.265	449.133	442.405	413.014	446.888	374.117	395.349	418.59	428.711	437.111	453.085	471.991	454.03	439.055	425.02	407.764	392.264	408.794	425.99	442.622	442.008	426.86	409.536	426.257	434.387	278.418	333.479	374.477	414.181	448.519	477.159	503.437	510.683	505.64	473.966	438.934	400.202	364.026	319.98	268.891	254.938	228.901	229.658	249.632	248.33	249.435	261.585	229.811	229.92	249.991	250.012	254.4	279.712	266.754	278.187	284.14	274.494	274.94	262.005	273.767	279.439	269.985	277.226	313.311	344.872	358.619	367.864	354.232	339.474	314.881	276.701	352.741	352.461	410.739	397.895	392.823	396.892	394.144	396.34	406.403	413.238	416.368	417.816	416.618	414.328	407.877	410.323	407.279	402.61	405.139	402.819	407.741	335.527
259.27	260.8	264.613	278.274	294.605	318.104	358.29	406.391	440.94	476.519	495.704	504.773	508.448	511.13	507.646	500.639	476.258	441.135	423.632	446.863	472.069	282.45	312.989	356.027	377.759	347.852	320.272	314.241	340.909	369.897	341.701	341.775	481.656	456.053	430.337	456.074	456.719	383.372	382.573	368.088	374.294	412.478	440.853	442.613	429.055	420.332	392.265	427.958	357.036	378.878	401.173	411.489	419.212	435.386	458.361	439.708	423.555	409.436	391.876	375.211	391.721	409.877	426.122	424.764	410.436	393.001	410.095	412.572	246.519	298.534	338.393	381.822	413.582	442.06	467.019	472.729	466.983	433.29	395.155	352.843	311.894	266.815	220.632	204.809	177.28	180.623	203.095	200.324	199.942	226.49	190.38	188.576	207.672	209.362	215.668	243.486	232.482	237.561	248.962	239.578	227.557	219.677	228.585	235.906	226.99	235.191	274.01	305.877	320.175	327.649	312.132	296.774	272.15	232.438	314.487	311.784	373.319	360.593	354.958	358.528	354.982	355.105	361.834	371.465	375.785	378.209	378.005	376.447	369.207	370.881	366.173	362.932	367.032	365.595	369.247	296.039
251.22	256.242	262.401	274.873	289.094	311.13	344.239	383.704	421.314	461.421	484.014	493.313	496.437	498.014	492.634	481.791	452.078	416.01	397.478	422.416	448.317	266.778	292.191	332.186	353.354	324.407	299.99	297.339	320.04	347.741	320.918	320.009	459.152	433.022	408.644	433.14	432.41	359.092	356.733	344.198	350.433	384.617	414.884	417.088	402.574	395.828	364.672	400.033	335.771	355.261	376.18	386.822	395.159	414.164	437.935	418.363	401.801	385.961	369.429	353.214	366.523	386.063	405.178	404.06	386.301	366.569	386.173	380.613	289.963	343.27	380.004	419.123	450.616	478.735	503.709	510.645	505.028	471.489	432.075	386.717	349.507	304.573	257.161	248.191	220.625	224.295	247.488	243.654	243.185	273.209	238.038	236.013	253.788	255.336	261.359	287.623	272.88	281.664	290.212	280.597	266.57	256.482	270.47	274.069	264.673	278.446	315.451	348.305	361.171	368.72	353.098	338.348	313.482	274.883	356.613	352.926	413.741	401.016	395.208	398.176	394.138	393.757	399.124	408.736	413.918	417.106	417.604	416.357	409.586	410.59	404.82	400.968	405.985	405.654	408.322	338.399
279.473	276.164	278.086	287.757	304.785	327.896	370.876	422.535	456.32	487.636	504.125	512.859	516.295	519.541	514.31	508.068	491.833	457.33	441.218	461.206	484.101	304.356	334.93	376.995	395.275	368.696	339.836	335.06	360.199	385.529	359.711	358.951	492.949	472.125	446.916	471.206	470.493	401.355	400.981	384.051	389.09	428.589	457.313	458.56	445.2	437.778	410.258	443.312	369.868	391.09	415.96	426.672	435.983	454.065	470.481	451.863	437.549	423.951	406.356	390.359	404.557	424.571	442.877	442.658	425.077	404.261	424.649	431.412	294.115	357.469	400.434	433.051	468.715	496.428	520.335	525.161	518.763	488.655	455.025	415.711	385.445	342.056	281.081	267.6	242.042	242.56	262.22	261.924	262.353	277.958	245.058	244.05	263.513	264.842	269.68	295.72	278.985	293.077	297.172	287.368	287.597	272.153	287.629	290.785	280.955	290.688	325.598	357.913	372.105	379.596	366.606	351.303	326.43	289.693	364.25	363.338	427.447	411.476	404.825	408.456	405.573	408.851	420.602	424.328	426.241	427.288	427.626	427.566	420.446	420.895	418.506	414.238	416.07	415.524	418.667	345.105
288.694	291.039	296.36	304.576	322.677	346.538	390.245	437.211	472.806	506.172	525.19	534.234	536.095	536.02	530.175	523.644	497.939	463.113	445.384	469.122	495.729	308.14	336.366	381.633	400.518	372.612	344.987	340.052	364.887	394.193	366.28	366.55	503.361	479.816	454.673	480.168	480.238	406.963	407.338	392.398	398.171	438.095	466.812	469.263	453.786	443.963	417.304	454.437	375.839	400.704	427.682	439.191	447.633	468.865	492.125	475.036	457.492	439.682	418.606	398.507	406.846	439.496	465.77	462.622	438.987	410.629	439.347	437.03	280.573	340.409	380.546	408.164	444.951	473.534	498.769	505.12	497.533	461.336	421.716	371.916	345.851	304.191	249.083	237.086	208.303	211.299	234.939	232.047	231.463	267.069	226.322	223.199	241.158	244.09	251.804	277.572	263.048	270.432	277.687	269.634	257.164	246.933	260.153	262.395	254.361	266.603	301.778	331.26	346.46	353.454	336.5	320.072	296.996	261.86	341.247	336.776	396.62	382.547	376.883	379.152	375.452	373.774	380.364	399.151	407.694	412.067	411.822	407.316	402.353	402.934	395.35	383.246	388.224	390.469	397.09	321.604
283.549	286.989	293.091	304.764	321.121	344.334	383.544	427.679	466.531	498.548	517.458	525.797	528.612	529.975	524.524	515.595	489.978	454.629	436.279	460.214	485.11	301.522	329.484	370.503	391.589	363.337	336.584	332.784	357.379	385.252	358.316	358.96	496.31	471.888	445.468	471.814	472.156	398.186	397.66	383.499	389.788	425.382	453.926	456.704	442.044	434.477	406.214	440.283	373.706	394.437	415.987	426.71	435.414	453.475	474.462	454.545	439.431	425.94	409.654	393.245	405.522	425.823	443.672	443.049	426.079	405.069	425.939	423.341	284.164	343.967	381.872	417.313	449.939	476.516	498.492	502.495	494.147	464.062	428.097	386.394	352.211	309.202	254.45	242.424	214.491	217.528	240.505	237.37	236.94	268.352	230.418	227.906	245.901	248.18	254.564	282.387	267.678	275.836	285.388	275.315	262.774	252.225	265.456	269.983	260.49	270.953	308.02	340.88	355.061	360.124	347.157	332.157	305.891	267.882	348.198	345.138	409.741	395.256	388.854	391.88	387.911	388.737	395.396	401.106	403.929	405.689	407.369	408.56	400.937	400.47	396.35	395.161	398.86	399.423	399.535	328.14
268.754	270.019	273.169	284.71	300.138	322.619	360.919	411.523	444.554	480.174	498.085	506.117	509.425	512.906	511.003	506.33	483.144	448.938	431.466	455.429	479.24	292.216	322.504	364.615	386.595	355.069	329.398	325.454	349.944	377.485	349.996	348.952	485.545	461.076	438.124	460.937	460.847	391.361	390.266	376.242	382.885	419.875	447.297	448.843	435.855	427.9	399.936	435.38	362.367	384.892	408.22	418.59	426.456	442.783	465.625	447.198	430.549	415.174	397.361	381.196	397.385	416.037	434.314	432.963	416.995	398.829	416.351	420.784	283.172	336.42	376.042	415.18	449.173	478.382	505.183	513.396	508.374	472.881	434.797	391.287	356.504	310.378	264.053	253.517	227.045	229.258	251.183	247.433	248.381	267.901	234.329	233.342	253.064	253.198	258.838	282.233	268.041	279.793	285.521	275.802	271.92	259.219	272.957	277.001	267.288	279.281	315.925	348.537	361.068	369.727	354.123	339.677	315.716	276.923	356.037	354.148	410.887	399.401	394.614	398.199	395.237	395.341	402.913	413.707	418.941	421.484	420.1	416.63	410.482	413.339	408.669	402.89	406.871	404.566	410.421	339.6
307.62	293.969	290.46	293.181	310.977	333.38	382.687	441.089	472.234	501.593	517.618	527.298	530.115	534.644	532.71	528.203	518.599	483.887	468.195	485.886	509.039	334.013	365.547	410.107	422.996	400.287	368.61	359.862	386.937	411.544	385.793	385.003	514.938	496.939	470.455	494.929	494.178	427.847	426.349	405.324	408.252	449.852	479.895	483.313	470.548	464.316	433.532	466.824	382.697	406.565	436.285	447.279	457.582	478.029	491.345	473.216	458.419	442.465	422.788	405.322	414.78	443.689	468.996	468.537	445.406	418.23	444.246	456.654	233.382	304.404	351.607	369.336	410.617	439.73	466.991	475.417	469.186	441.314	410.612	374.752	359.996	320.745	245.507	226.852	199.219	194.788	212.32	215.88	219.012	219.684	187.037	188.335	208.856	209.47	212.8	240.103	226.331	240.206	240.981	233.619	249.394	232.499	242.627	247.146	239.777	237.771	267.733	293.249	310.875	320.923	311.585	295.36	270.843	239.503	303.297	305.68	362.329	345.717	341.143	345.385	343.847	349.549	366.736	376.738	380.017	380.515	377.752	373.07	367.694	370.87	370.494	356.178	354.766	353.847	364.452	282.976
309.294	302.698	303.231	306.564	321.63	342.69	384.737	435.413	471.455	504.154	525.303	536.922	540.871	545.272	545.544	539.598	518.973	483.51	462.89	487.483	512.239	327.942	359.264	402.615	419.059	392.107	364.082	356.686	382.61	409.681	381.846	382.875	518.285	496.396	469.023	494.428	494.973	423.446	420.13	401.18	405.713	441.897	471.65	477.205	464.374	459.896	424.766	459.597	379.71	404.938	431.037	441.861	451.217	471.538	491.584	471.162	454.625	439.113	420.185	402.816	411.506	439.604	463.819	463.382	440.692	412.73	440.027	444.657	252.904	318.267	358.625	381.547	421.996	451.814	480.076	490.605	485.187	455.79	422.104	379.773	359.921	318.399	256.241	243.434	211.329	208.958	230.492	230.384	233.767	243.048	206.172	208.443	228.83	227.933	231.675	258.333	245.125	258.203	261.72	252.886	261.452	246.232	257.249	262.711	254.373	254.968	289.573	317.376	334.061	343.206	334.235	318.845	291.475	255.428	328.77	330.13	382.21	370.869	368.239	372.019	369.695	372.184	382.304	390.531	393.671	394.281	392.67	389.418	384.521	387.546	385.469	378.879	379.733	378.354	384.638	310.147
289.832	292.198	296.88	306.281	322.873	345.99	387.321	435.064	469.186	503.032	523.061	531.739	534.05	534.731	531.811	525.546	497.402	463.122	444.475	469.483	495.94	308.365	337.224	381.578	401.505	372.838	346.108	338.822	365.401	395.952	367.116	368.414	504.325	478.7	452.406	478.846	480.286	407.333	407.349	392.829	399.277	435.852	463.113	466.919	452.501	443.017	416.234	452.287	378.846	403.88	427.363	437.663	444.658	462.19	488.038	469.245	451.748	437.206	418.439	400.189	411.356	437.105	457.341	455.07	437.52	414.212	437.406	435.111	284.83	338.193	375.673	407.942	440.681	468.576	492.736	499.327	492.926	458.858	420.644	374.594	344.916	302.563	256.238	240.118	209.738	213.049	237.532	233.961	233.82	268.639	227.512	225.194	243.158	245.378	252.887	281.324	272.136	273.213	286.143	278.126	263.241	257.952	263.982	271.515	264.294	269.392	307.028	334.799	350.504	356.21	342.168	326.518	302.37	265.261	345.546	341.958	398.207	387.213	382.988	385.732	382.264	380.21	384.075	398.63	404.664	407.543	407.368	404.824	399.169	400.273	394.364	389.614	394.204	394.56	398.715	326.782
278.682	283.151	289.723	301.972	317.686	340.433	376.5	416.838	456.914	492.53	513.327	522.591	525.802	527.359	520.76	510.289	483.061	446.784	428.172	452.788	477.86	295.096	321.598	361.451	382.799	353.974	328.293	327.412	349.437	376.017	350.053	349.532	488.991	464.346	439.47	464.427	463.442	389.21	387.47	374.23	380.285	415.492	445.575	447.648	432.845	426.397	395.74	430.268	365.386	384.358	405.851	417.008	426.249	445.944	466.136	446.879	431.623	416.196	399.455	383.347	395.558	416.156	435.536	435.331	416.192	394.668	416.106	411.958	285.75	345.305	382.933	420.554	455.506	483.256	507.942	513.597	505.734	472.71	434.545	389.646	352.934	308.139	253.62	246.738	219.315	222.613	245.79	242.021	241.49	271.55	235.131	233.208	251.307	252.982	258.572	284.841	266.395	280.036	286.052	275.107	263.555	249.557	268.566	269.887	259.153	275.93	312.991	348.458	361.371	368.587	353.585	338.695	311.91	272.682	355.693	352.503	417.774	403.351	396.842	399.871	395.573	396.375	403.109	409.675	413.837	416.507	417.912	417.801	410.479	410.716	405.4	402.48	407.029	407.38	408.128	336.335
